6.726058e-02 -1.051516e-01 9.650445e-01 9.650445e-01 9.650445e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.792357e-03 5.654867e-01 4.149971e+00 3.123761e-03 
6.909847e-02 -1.008410e-01 9.650674e-01 9.650674e-01 9.650674e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.795312e-03 5.969026e-01 4.149872e+00 3.277648e-03 
7.066247e-02 -9.642400e-02 9.650914e-01 9.650914e-01 9.650914e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.798341e-03 6.283185e-01 4.149769e+00 3.428398e-03 
7.194652e-02 -9.191811e-02 9.651165e-01 9.651165e-01 9.651165e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.801440e-03 6.597345e-01 4.149661e+00 3.575862e-03 
7.294582e-02 -8.734133e-02 9.651426e-01 9.651426e-01 9.651426e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.804588e-03 6.911504e-01 4.149549e+00 3.719890e-03 
7.365666e-02 -8.271183e-02 9.651698e-01 9.651698e-01 9.651698e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.807774e-03 7.225663e-01 4.149432e+00 3.860335e-03 
7.407635e-02 -7.804781e-02 9.651980e-01 9.651980e-01 9.651980e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.810993e-03 7.539822e-01 4.149311e+00 3.997056e-03 
7.420356e-02 -7.336783e-02 9.652271e-01 9.652271e-01 9.652271e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.814225e-03 7.853982e-01 4.149186e+00 4.129911e-03 
7.403799e-02 -6.869033e-02 9.652573e-01 9.652573e-01 9.652573e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.817459e-03 8.168141e-01 4.149056e+00 4.258763e-03 
7.358054e-02 -6.403375e-02 9.652883e-01 9.652883e-01 9.652883e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.820682e-03 8.482300e-01 4.148923e+00 4.383479e-03 
7.283319e-02 -5.941639e-02 9.653203e-01 9.653203e-01 9.653203e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.823884e-03 8.796459e-01 4.148785e+00 4.503927e-03 
7.179919e-02 -5.485646e-02 9.653531e-01 9.653531e-01 9.653531e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.827046e-03 9.110619e-01 4.148644e+00 4.619981e-03 
7.048271e-02 -5.037175e-02 9.653868e-01 9.653868e-01 9.653868e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.830164e-03 9.424778e-01 4.148499e+00 4.731517e-03 
6.888920e-02 -4.597989e-02 9.654213e-01 9.654213e-01 9.654213e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.833222e-03 9.738937e-01 4.148351e+00 4.838418e-03 
6.702507e-02 -4.169801e-02 9.654565e-01 9.654565e-01 9.654565e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.836211e-03 1.005310e+00 4.148200e+00 4.940568e-03 
6.489788e-02 -3.754288e-02 9.654925e-01 9.654925e-01 9.654925e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.839114e-03 1.036726e+00 4.148045e+00 5.037857e-03 
6.251614e-02 -3.353070e-02 9.655292e-01 9.655292e-01 9.655292e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.841919e-03 1.068142e+00 4.147888e+00 5.130179e-03 
5.988928e-02 -2.967707e-02 9.655665e-01 9.655665e-01 9.655665e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.844623e-03 1.099557e+00 4.147727e+00 5.217433e-03 
5.702784e-02 -2.599702e-02 9.656045e-01 9.656045e-01 9.656045e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.847206e-03 1.130973e+00 4.147564e+00 5.299525e-03 
5.394311e-02 -2.250483e-02 9.656431e-01 9.656431e-01 9.656431e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.849660e-03 1.162389e+00 4.147398e+00 5.376362e-03 
5.064726e-02 -1.921405e-02 9.656823e-01 9.656823e-01 9.656823e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.851978e-03 1.193805e+00 4.147230e+00 5.447860e-03 
4.715329e-02 -1.613743e-02 9.657219e-01 9.657219e-01 9.657219e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.854151e-03 1.225221e+00 4.147060e+00 5.513940e-03 
4.347495e-02 -1.328691e-02 9.657621e-01 9.657621e-01 9.657621e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.856169e-03 1.256637e+00 4.146887e+00 5.574527e-03 
3.962670e-02 -1.067352e-02 9.658026e-01 9.658026e-01 9.658026e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.858023e-03 1.288053e+00 4.146713e+00 5.629553e-03 
3.562361e-02 -8.307346e-03 9.658436e-01 9.658436e-01 9.658436e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.859708e-03 1.319469e+00 4.146537e+00 5.678956e-03 
3.148138e-02 -6.197552e-03 9.658849e-01 9.658849e-01 9.658849e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.861215e-03 1.350885e+00 4.146360e+00 5.722681e-03 
2.721619e-02 -4.352285e-03 9.659266e-01 9.659266e-01 9.659266e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.862537e-03 1.382301e+00 4.146181e+00 5.760678e-03 
2.284471e-02 -2.778666e-03 9.659685e-01 9.659685e-01 9.659685e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.863674e-03 1.413717e+00 4.146001e+00 5.792902e-03 
1.838402e-02 -1.482776e-03 9.660106e-01 9.660106e-01 9.660106e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.864616e-03 1.445133e+00 4.145820e+00 5.819319e-03 
1.385151e-02 -4.696165e-04 9.660529e-01 9.660529e-01 9.660529e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.865362e-03 1.476549e+00 4.145639e+00 5.839896e-03 
9.264861e-03 2.568978e-04 9.660953e-01 9.660953e-01 9.660953e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.865908e-03 1.507964e+00 4.145457e+00 5.854612e-03 
4.641945e-03 6.939565e-04 9.661378e-01 9.661378e-01 9.661378e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.866254e-03 1.539380e+00 4.145274e+00 5.863448e-03 
7.807385e-07 8.398628e-04 9.661804e-01 9.661804e-01 9.661804e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.866396e-03 1.570796e+00 4.145092e+00 5.866396e-03 
-4.640547e-03 6.940403e-04 9.662230e-01 9.662230e-01 9.662230e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.866335e-03 1.602212e+00 4.144909e+00 5.863450e-03 
-9.263952e-03 2.570348e-04 9.662655e-01 9.662655e-01 9.662655e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.866071e-03 1.633628e+00 4.144727e+00 5.854616e-03 
-1.385142e-02 -4.694879e-04 9.663080e-01 9.663080e-01 9.663080e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.865605e-03 1.665044e+00 4.144544e+00 5.839902e-03 
-1.838505e-02 -1.482747e-03 9.663503e-01 9.663503e-01 9.663503e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.864940e-03 1.696460e+00 4.144363e+00 5.819326e-03 
-2.284717e-02 -2.778857e-03 9.663925e-01 9.663925e-01 9.663925e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.864077e-03 1.727876e+00 4.144182e+00 5.792912e-03 
-2.722035e-02 -4.352841e-03 9.664344e-01 9.664344e-01 9.664344e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.863022e-03 1.759292e+00 4.144002e+00 5.760689e-03 
-3.148753e-02 -6.198651e-03 9.664761e-01 9.664761e-01 9.664761e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.861777e-03 1.790708e+00 4.143824e+00 5.722694e-03 
-3.563201e-02 -8.309185e-03 9.665175e-01 9.665175e-01 9.665175e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.860348e-03 1.822124e+00 4.143646e+00 5.678971e-03 
-3.963754e-02 -1.067631e-02 9.665585e-01 9.665585e-01 9.665585e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.858743e-03 1.853540e+00 4.143470e+00 5.629569e-03 
-4.348845e-02 -1.329091e-02 9.665991e-01 9.665991e-01 9.665991e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.856967e-03 1.884956e+00 4.143296e+00 5.574544e-03 
-4.716963e-02 -1.614289e-02 9.666393e-01 9.666393e-01 9.666393e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.855025e-03 1.916372e+00 4.143124e+00 5.513958e-03 
-5.066659e-02 -1.922124e-02 9.666791e-01 9.666791e-01 9.666791e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.852927e-03 1.947787e+00 4.142954e+00 5.447879e-03 
-5.396555e-02 -2.251404e-02 9.667183e-01 9.667183e-01 9.667183e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.850683e-03 1.979203e+00 4.142785e+00 5.376381e-03 
-5.705352e-02 -2.600857e-02 9.667570e-01 9.667570e-01 9.667570e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.848297e-03 2.010619e+00 4.142620e+00 5.299544e-03 
-5.991822e-02 -2.969124e-02 9.667951e-01 9.667951e-01 9.667951e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.845786e-03 2.042035e+00 4.142456e+00 5.217453e-03 
-6.254830e-02 -3.354777e-02 9.668325e-01 9.668325e-01 9.668325e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.843157e-03 2.073451e+00 4.142296e+00 5.130199e-03 
-6.493329e-02 -3.756318e-02 9.668693e-01 9.668693e-01 9.668693e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.840421e-03 2.104867e+00 4.142138e+00 5.037877e-03 
-6.706369e-02 -4.172184e-02 9.669054e-01 9.669054e-01 9.669054e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.837586e-03 2.136283e+00 4.141984e+00 4.940588e-03 
-6.893095e-02 -4.600755e-02 9.669408e-01 9.669408e-01 9.669408e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.834663e-03 2.167699e+00 4.141832e+00 4.838438e-03 
-7.052747e-02 -5.040353e-02 9.669754e-01 9.669754e-01 9.669754e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.831670e-03 2.199115e+00 4.141684e+00 4.731537e-03 
-7.184681e-02 -5.489263e-02 9.670091e-01 9.670091e-01 9.670091e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.828615e-03 2.230531e+00 4.141539e+00 4.619999e-03 
-7.288357e-02 -5.945727e-02 9.670421e-01 9.670421e-01 9.670421e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.825508e-03 2.261947e+00 4.141398e+00 4.503945e-03 
-7.363339e-02 -6.407952e-02 9.670742e-01 9.670742e-01 9.670742e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.822366e-03 2.293363e+00 4.141261e+00 4.383496e-03 
-7.409308e-02 -6.874120e-02 9.671053e-01 9.671053e-01 9.671053e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.819202e-03 2.324779e+00 4.141127e+00 4.258779e-03 
-7.426063e-02 -7.342401e-02 9.671356e-01 9.671356e-01 9.671356e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.816024e-03 2.356194e+00 4.140998e+00 4.129926e-03 
-7.413510e-02 -7.810946e-02 9.671649e-01 9.671649e-01 9.671649e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.812847e-03 2.387610e+00 4.140872e+00 3.997070e-03 
-7.371679e-02 -8.277910e-02 9.671932e-01 9.671932e-01 9.671932e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.809681e-03 2.419026e+00 4.140751e+00 3.860349e-03 
-7.300700e-02 -8.741432e-02 9.672205e-01 9.672205e-01 9.672205e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.806546e-03 2.450442e+00 4.140634e+00 3.719902e-03 
-7.200840e-02 -9.199690e-02 9.672467e-01 9.672467e-01 9.672467e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.803447e-03 2.481858e+00 4.140522e+00 3.575873e-03 
-7.072470e-02 -9.650863e-02 9.672719e-01 9.672719e-01 9.672719e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.800396e-03 2.513274e+00 4.140414e+00 3.428408e-03 
-6.916067e-02 -1.009315e-01 9.672960e-01 9.672960e-01 9.672960e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.797412e-03 2.544690e+00 4.140311e+00 3.277657e-03 
-6.732236e-02 -1.052479e-01 9.673190e-01 9.673190e-01 9.673190e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.794500e-03 2.576106e+00 4.140213e+00 3.123769e-03 
-6.521689e-02 -1.094408e-01 9.673409e-01 9.673409e-01 9.673409e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.791671e-03 2.607522e+00 4.140119e+00 2.966897e-03 
-6.285228e-02 -1.134931e-01 9.673616e-01 9.673616e-01 9.673616e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.788947e-03 2.638938e+00 4.140030e+00 2.807199e-03 
-6.023795e-02 -1.173890e-01 9.673812e-01 9.673812e-01 9.673812e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.786318e-03 2.670354e+00 4.139946e+00 2.644829e-03 
-5.738390e-02 -1.211126e-01 9.673996e-01 9.673996e-01 9.673996e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.783817e-03 2.701770e+00 4.139868e+00 2.479948e-03 
-5.430145e-02 -1.246490e-01 9.674168e-01 9.674168e-01 9.674168e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.781443e-03 2.733186e+00 4.139794e+00 2.312716e-03 
-5.100276e-02 -1.279841e-01 9.674328e-01 9.674328e-01 9.674328e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.779200e-03 2.764602e+00 4.139726e+00 2.143295e-03 
-4.750070e-02 -1.311043e-01 9.674475e-01 9.674475e-01 9.674475e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.777114e-03 2.796017e+00 4.139663e+00 1.971848e-03 
-4.380933e-02 -1.339974e-01 9.674610e-01 9.674610e-01 9.674610e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.775168e-03 2.827433e+00 4.139605e+00 1.798541e-03 
-3.994312e-02 -1.366514e-01 9.674733e-01 9.674733e-01 9.674733e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.773389e-03 2.858849e+00 4.139553e+00 1.623539e-03 
-3.591746e-02 -1.390557e-01 9.674843e-01 9.674843e-01 9.674843e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.771779e-03 2.890265e+00 4.139506e+00 1.447008e-03 
-3.174837e-02 -1.412005e-01 9.674940e-01 9.674940e-01 9.674940e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.770343e-03 2.921681e+00 4.139464e+00 1.269117e-03 
-2.745245e-02 -1.430774e-01 9.675024e-01 9.675024e-01 9.675024e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.769083e-03 2.953097e+00 4.139428e+00 1.090033e-03 
-2.304680e-02 -1.446784e-01 9.675096e-01 9.675096e-01 9.675096e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.768014e-03 2.984513e+00 4.139397e+00 9.099265e-04 
-1.854901e-02 -1.459972e-01 9.675154e-01 9.675154e-01 9.675154e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.767136e-03 3.015929e+00 4.139372e+00 7.289665e-04 
-1.397707e-02 -1.470287e-01 9.675200e-01 9.675200e-01 9.675200e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.766443e-03 3.047345e+00 4.139353e+00 5.473233e-04 
-9.349214e-03 -1.477683e-01 9.675233e-01 9.675233e-01 9.675233e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.765955e-03 3.078761e+00 4.139339e+00 3.651672e-04 
-4.683978e-03 -1.482134e-01 9.675252e-01 9.675252e-01 9.675252e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.765654e-03 3.110177e+00 4.139330e+00 1.826691e-04 
4.683978e-03 -1.482134e-01 9.675252e-01 9.675252e-01 9.675252e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.765654e-03 3.173009e+00 4.139330e+00 -1.826691e-04 
9.349214e-03 -1.477683e-01 9.675233e-01 9.675233e-01 9.675233e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.765955e-03 3.204425e+00 4.139339e+00 -3.651672e-04 
1.397707e-02 -1.470287e-01 9.675200e-01 9.675200e-01 9.675200e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.766443e-03 3.235840e+00 4.139353e+00 -5.473233e-04 
1.854901e-02 -1.459972e-01 9.675154e-01 9.675154e-01 9.675154e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.767136e-03 3.267256e+00 4.139372e+00 -7.289665e-04 
2.304680e-02 -1.446784e-01 9.675096e-01 9.675096e-01 9.675096e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.768014e-03 3.298672e+00 4.139397e+00 -9.099265e-04 
2.745245e-02 -1.430774e-01 9.675024e-01 9.675024e-01 9.675024e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.769083e-03 3.330088e+00 4.139428e+00 -1.090033e-03 
3.174837e-02 -1.412005e-01 9.674940e-01 9.674940e-01 9.674940e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.770343e-03 3.361504e+00 4.139464e+00 -1.269117e-03 
3.591746e-02 -1.390557e-01 9.674843e-01 9.674843e-01 9.674843e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.771779e-03 3.392920e+00 4.139506e+00 -1.447008e-03 
3.994312e-02 -1.366514e-01 9.674733e-01 9.674733e-01 9.674733e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.773389e-03 3.424336e+00 4.139553e+00 -1.623539e-03 
4.380933e-02 -1.339974e-01 9.674610e-01 9.674610e-01 9.674610e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.775168e-03 3.455752e+00 4.139605e+00 -1.798541e-03 
4.750070e-02 -1.311043e-01 9.674475e-01 9.674475e-01 9.674475e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.777114e-03 3.487168e+00 4.139663e+00 -1.971848e-03 
5.100276e-02 -1.279841e-01 9.674328e-01 9.674328e-01 9.674328e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.779200e-03 3.518584e+00 4.139726e+00 -2.143295e-03 
5.430145e-02 -1.246490e-01 9.674168e-01 9.674168e-01 9.674168e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.781443e-03 3.550000e+00 4.139794e+00 -2.312716e-03 
5.738390e-02 -1.211126e-01 9.673996e-01 9.673996e-01 9.673996e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.783817e-03 3.581416e+00 4.139868e+00 -2.479948e-03 
6.023795e-02 -1.173890e-01 9.673812e-01 9.673812e-01 9.673812e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.786318e-03 3.612832e+00 4.139946e+00 -2.644829e-03 
6.285228e-02 -1.134931e-01 9.673616e-01 9.673616e-01 9.673616e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.788947e-03 3.644247e+00 4.140030e+00 -2.807199e-03 
6.521689e-02 -1.094408e-01 9.673409e-01 9.673409e-01 9.673409e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.791671e-03 3.675663e+00 4.140119e+00 -2.966897e-03 
6.732236e-02 -1.052479e-01 9.673190e-01 9.673190e-01 9.673190e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.794500e-03 3.707079e+00 4.140213e+00 -3.123769e-03 
6.916067e-02 -1.009315e-01 9.672960e-01 9.672960e-01 9.672960e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.797412e-03 3.738495e+00 4.140311e+00 -3.277657e-03 
7.072470e-02 -9.650863e-02 9.672719e-01 9.672719e-01 9.672719e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.800396e-03 3.769911e+00 4.140414e+00 -3.428408e-03 
7.200840e-02 -9.199690e-02 9.672467e-01 9.672467e-01 9.672467e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.803447e-03 3.801327e+00 4.140522e+00 -3.575873e-03 
7.300700e-02 -8.741432e-02 9.672205e-01 9.672205e-01 9.672205e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.806546e-03 3.832743e+00 4.140634e+00 -3.719902e-03 
7.371679e-02 -8.277910e-02 9.671932e-01 9.671932e-01 9.671932e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.809681e-03 3.864159e+00 4.140751e+00 -3.860349e-03 
7.413510e-02 -7.810946e-02 9.671649e-01 9.671649e-01 9.671649e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.812847e-03 3.895575e+00 4.140872e+00 -3.997070e-03 
7.426063e-02 -7.342401e-02 9.671356e-01 9.671356e-01 9.671356e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.816024e-03 3.926991e+00 4.140998e+00 -4.129926e-03 
7.409308e-02 -6.874120e-02 9.671053e-01 9.671053e-01 9.671053e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.819202e-03 3.958407e+00 4.141127e+00 -4.258779e-03 
7.363339e-02 -6.407952e-02 9.670742e-01 9.670742e-01 9.670742e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.822366e-03 3.989823e+00 4.141261e+00 -4.383496e-03 
7.288357e-02 -5.945727e-02 9.670421e-01 9.670421e-01 9.670421e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.825508e-03 4.021239e+00 4.141398e+00 -4.503945e-03 
7.184681e-02 -5.489263e-02 9.670091e-01 9.670091e-01 9.670091e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.828615e-03 4.052655e+00 4.141539e+00 -4.619999e-03 
7.052747e-02 -5.040353e-02 9.669754e-01 9.669754e-01 9.669754e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.831670e-03 4.084070e+00 4.141684e+00 -4.731537e-03 
6.893095e-02 -4.600755e-02 9.669408e-01 9.669408e-01 9.669408e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.834663e-03 4.115486e+00 4.141832e+00 -4.838438e-03 
6.706369e-02 -4.172184e-02 9.669054e-01 9.669054e-01 9.669054e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.837586e-03 4.146902e+00 4.141984e+00 -4.940588e-03 
6.493329e-02 -3.756318e-02 9.668693e-01 9.668693e-01 9.668693e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.840421e-03 4.178318e+00 4.142138e+00 -5.037877e-03 
6.254830e-02 -3.354777e-02 9.668325e-01 9.668325e-01 9.668325e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.843157e-03 4.209734e+00 4.142296e+00 -5.130199e-03 
5.991822e-02 -2.969124e-02 9.667951e-01 9.667951e-01 9.667951e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.845786e-03 4.241150e+00 4.142456e+00 -5.217453e-03 
5.705352e-02 -2.600857e-02 9.667570e-01 9.667570e-01 9.667570e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.848297e-03 4.272566e+00 4.142620e+00 -5.299544e-03 
5.396555e-02 -2.251404e-02 9.667183e-01 9.667183e-01 9.667183e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.850683e-03 4.303982e+00 4.142785e+00 -5.376381e-03 
5.066659e-02 -1.922124e-02 9.666791e-01 9.666791e-01 9.666791e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.852927e-03 4.335398e+00 4.142954e+00 -5.447879e-03 
4.716963e-02 -1.614289e-02 9.666393e-01 9.666393e-01 9.666393e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.855025e-03 4.366814e+00 4.143124e+00 -5.513958e-03 
4.348845e-02 -1.329091e-02 9.665991e-01 9.665991e-01 9.665991e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.856967e-03 4.398230e+00 4.143296e+00 -5.574544e-03 
3.963754e-02 -1.067631e-02 9.665585e-01 9.665585e-01 9.665585e-01 0.000000e+00 1.000000e+00 1.892681e-03 5.858743e-03 4.429646e+00 4.143470e+00 -5.629569e-03 
